method,seed,num_atoms,formula,elements,num_elements,min_distance,nearest_neighbor_p05,nearest_neighbor_median,nearest_neighbor_mean,pairs_lt_1A,pairs_lt_1p5A,pairs_lt_2A,mean_neighbors_lt_3A,relaxed_min_distance,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,cell_length_min,cell_length_max,cell_length_aspect_ratio,cell_volume,cell_volume_per_atom,cell_determinant,cell_condition_number,relaxation_volume_change_fraction,initial_atomic_force_mean,initial_max_force,e_hull,stable,nus,novel,unique,rmsd,atomic_force_mean,relaxation_steps,severe
C0,83201,5,Eu4Na,Eu;Na,2,3.9245520088682424,3.9245520088682424,3.9260515512358496,3.9281893420766187,0,0,0,0.0,3.939136346603856,3.9015463310011302,3.9022029206149047,16.311779022216797,83.14262900252525,83.15566826907182,59.96351589349453,3.9015463310011302,16.311779022216797,4.18084975503321,212.94186030386393,42.588372060772784,212.94186030386393,5.920635516755824,0.013226770824692305,0.012350614467735128,0.020307251949473616,0.06521129012910798,True,True,True,True,0.0009304684881346092,0.012350614467735128,3,False
C0,83202,12,Co5Fe2Ir2Ni2Rh,Co;Fe;Ir;Ni;Rh,5,2.4486549129311355,2.4486549129311355,2.4687104041784,2.4903253456862866,0,0,0,7.0,2.4968019288535825,3.6489475274613277,5.1402626698821505,7.7006306648254395,90.72379760817884,90.00949646737266,90.00896371358044,3.6489475274613277,7.7006306648254395,2.1103703484009753,144.42572597107986,12.035477164256655,144.42572597107986,2.1105057340365496,0.021103190293637275,0.06565294627083947,0.12092845881631792,0.08114186450683558,True,True,True,True,0.030842603587610713,0.06565294627083947,30,False
C0,83203,16,B3Fe3Ni10,B;Fe;Ni,3,1.7636637003252729,1.7636637003252729,2.0238257769122905,2.0908929571151473,0,0,6,6.375,1.794428349509932,2.630417323506944,7.661524895570567,8.359158515930176,102.77522829596346,99.06418274684374,90.03569055058207,2.630417323506944,8.359158515930176,3.17788300785121,162.1303070655919,10.133144191599493,162.1303070655919,3.4431513900601116,0.006343345067208486,0.2184652866587309,0.4951677038523184,0.17028400636881358,False,False,True,True,0.03724809421213184,0.2184652866587309,83,False
C0,83204,8,Fe6Pt2,Fe;Pt,2,2.5339549876165735,2.5339549876165735,2.539834010693442,2.565477709827159,0,0,0,6.0,2.566558740975824,4.298532578757969,5.305152602554668,5.306061267852783,119.94329991886536,90.0552723897769,90.00834899981774,4.298532578757969,5.306061267852783,1.2343889852257284,104.85002283910475,13.106252854888094,104.85002283910475,1.7300779903040144,0.0009251045495161744,0.1254329721405138,0.17538139850599094,0.05331913528442378,True,False,False,True,0.014874957415712244,0.1254329721405138,11,False
C0,83205,12,Cd2Eu6Sb4,Cd;Eu;Sb,3,3.0836848900168445,3.0836848900168445,3.095442650213782,3.241006706090847,0,0,0,0.0,3.109829621418767,5.350357581962471,5.348677868518122,15.326533317565918,89.95480714551168,89.9922092589248,119.92077502014249,5.348677868518122,15.326533317565918,2.8654807214651368,380.14541295530137,31.67878441294178,380.14541295530137,4.046922591007366,-0.038450361354051825,0.1348360672181527,0.3776927176227335,0.17728832292258545,False,False,True,True,0.11316831467828227,0.1348360672181527,76,False
C0,83206,4,Eu3Ga,Eu;Ga,2,3.1702046731429308,3.1702046731429308,3.170506973755729,3.244478370034611,0,0,0,0.0,3.14231138020584,3.9098763588633014,5.728600871757882,7.043737888336182,114.07611147125523,106.07893614405435,89.98190927578395,3.9098763588633014,7.043737888336182,1.8015244580224967,137.26052713256678,34.315131783141695,137.26052713256678,2.177157227359769,-0.007718894485468199,0.0044802187892045,0.006951890889045943,0.07502084115478524,True,False,False,False,0.004610713229623369,0.0044802187892045,12,False
C0,83207,6,Fe2Rh4,Fe;Rh,2,2.54678679588247,2.54678679588247,2.5471680140983883,2.5858439215792406,0,0,0,4.0,2.6039145122205554,2.7046008717281516,3.7490336709680046,8.013435363769531,90.07345435336462,90.0770402081886,89.96958084014638,2.7046008717281516,8.013435363769531,2.9628901800394702,81.253196023719,13.5421993372865,81.253196023719,2.9628950938310967,0.02963795530332229,0.08648153418706128,0.1379041017364509,0.05793922203938706,True,False,False,True,0.03838786191614817,0.08648153418706128,34,False
C0,83208,4,CoFeNi2,Co;Fe;Ni,3,2.4588858084875373,2.4588858084875373,2.4806448226919047,2.4806448226919042,0,0,0,2.0,2.4635646362103496,2.491536354562373,2.491091229002726,7.107899188995361,89.9572660086402,90.0426706969912,90.06562696623571,2.491091229002726,7.107899188995361,2.853327532224065,44.1161489936089,11.029037248402226,44.1161489936089,2.8547280133217257,0.002456194527699087,0.04621654035192855,0.09200446019989683,0.07526259024902426,True,False,False,True,0.0050366386962823265,0.04621654035192855,5,False
C0,83209,16,H4Au2Fe6Ni4,Au;Fe;H;Ni,4,1.6193724349227747,1.6193724349227747,1.7938850992132427,1.838091827419276,0,0,21,11.75,1.5929923477511632,5.884942940694475,5.337669445740674,5.877010345458984,65.06009752071441,73.27321672366735,77.62810570418667,5.337669445740674,5.884942940694475,1.1025304209106677,159.39068413187226,9.961917758242016,159.39068413187226,1.7211622799616688,0.013194951758789366,0.09233750856056816,0.21043100992027028,0.1503980942773433,False,False,True,True,0.04435261527078915,0.09233750856056816,31,False
C0,83210,10,CAlEu5O3,Al;C;Eu;O,4,2.295613047176667,2.295613047176667,2.5055450424101067,2.5020294462147072,0,0,0,2.2,2.374003952148724,3.593790929542815,4.591645813921751,13.713109016418457,99.5227951843033,97.46585657806226,89.99156718416434,3.593790929542815,13.713109016418457,3.815778181109432,221.22280201379718,22.122280201379716,221.22280201379718,3.8625745521153743,-0.006435030323844501,0.30935468864382637,0.6933007954998739,0.4761074161191381,False,False,True,True,0.05563762125063801,0.30935468864382637,36,False
C0,83211,12,Co9Eu3,Co;Eu,2,2.415029944451464,2.415029944451464,2.4193772121202892,2.5583016269459367,0,0,0,5.833333333333333,2.4433810683466044,5.0507532373502935,5.062488317784452,8.631081581115723,73.05939811970845,72.91319237395423,60.0611605508069,5.0507532373502935,8.631081581115723,1.708870177479454,179.98816969232428,14.999014141027024,179.98816969232428,2.5297891391566645,0.03434587405938985,0.06235501418810191,0.10698683186374153,0.09416492596516957,True,True,True,True,0.00270374001010591,0.06235501418810191,36,False
C0,83212,9,BCo6Eu2,B;Co;Eu,3,2.0636221423215195,2.0636221423215195,2.0642892663582075,2.2247575848791814,0,0,0,6.666666666666667,2.0688593934241815,5.577959649469093,5.572974693811009,5.573057174682617,60.08861941821855,60.046129186609036,60.05773225628757,5.572974693811009,5.577959649469093,1.0008944874025032,122.67945975430008,13.631051083811121,122.67945975430008,1.9973381010501834,-0.0016447723885312877,0.05232508228055074,0.07597409773103331,0.3153785909027782,False,False,True,True,0.004671418635966753,0.05232508228055074,10,False
C0,83213,10,Gd2MnO3Sb2Ti2,Gd;Mn;O;Sb;Ti,5,2.18657494732964,2.18657494732964,2.194079616011078,2.4005865196251994,0,0,0,2.8,2.1333048625155495,3.5718773477028387,4.39448939963906,11.388077735900879,100.98715403233751,98.98313601947572,90.0092710010177,3.5718773477028387,11.388077735900879,3.1882611375849255,173.24238508169526,17.324238508169525,173.24238508169526,3.2522286285040507,-0.010996982826130574,0.33198699102043255,0.7034995655501343,0.45057936245156505,False,False,True,True,0.11413783783537403,0.33198699102043255,57,False
C0,83214,14,F3Fe3O8,F;Fe;O,3,1.1865202538924258,1.1865202538924258,1.9137956165565464,1.633192993177077,0,3,10,4.571428571428571,1.2394248511279498,3.774982623389315,6.444377464676577,9.118276596069336,76.70842683845189,88.75869066854906,104.29681976148126,3.774982623389315,9.118276596069336,2.4154486273853677,208.47119582183748,14.89079970155982,208.47119582183748,2.6099203118288306,-0.050159920360941856,1.3415851025217536,4.243140910048079,0.2899527533031101,False,False,True,True,0.26474836874891944,1.3415851025217536,449,True
C0,83215,18,C6Cr2Fe3Mn7,C;Cr;Fe;Mn,4,1.8701689776859394,1.8701689776859394,1.9001809320340781,1.9154319799907513,0,0,23,11.222222222222221,1.8942968428343818,4.888421819693411,6.944430850617032,6.063791275024414,112.89140028397588,114.09122761514529,89.56800734977826,4.888421819693411,6.944430850617032,1.4205874833961378,170.2970380877279,9.460946560429328,170.2970380877279,2.081416850431556,0.003519644638218779,0.41887845552934144,0.8417387255585032,0.1354082068516007,False,False,True,True,0.04583316874994225,0.41887845552934144,76,False
C0,83216,10,Eu2Ge4MnPd3,Eu;Ge;Mn;Pd,4,2.5548525102804724,2.5548525102804724,2.5561233065381526,2.705507532205707,0,0,0,2.0,2.5240429892311624,4.321021447655541,4.319078350438408,10.593889236450195,90.02409258330964,90.02363496079074,89.99765974980534,4.319078350438408,10.593889236450195,2.4528124699045715,197.7119213684171,19.771192136841712,197.7119213684171,2.452815062625594,-0.011921068198330716,0.03710249591838043,0.13730111588303462,-0.0049300526237017195,True,True,True,True,0.00566716771063449,0.03710249591838043,41,False
C0,83217,4,HFe3,Fe;H,2,1.8710754679523494,1.8710754679523494,1.8762996694081386,2.029333287019007,0,0,2,2.5,1.8883288585006455,2.5673298569356255,2.5676945207727053,6.50053596496582,78.56801351104212,78.54281085944875,59.78198858733687,2.5673298569356255,6.50053596496582,2.532022111379519,36.04655975790057,9.011639939475142,36.04655975790057,3.620543807557318,0.05160751304808068,0.06451194676877975,0.11896152268618874,0.10289358532104576,False,False,True,True,0.019774777945960016,0.06451194676877975,24,False
C0,83218,5,C3Eu2,C;Eu,2,1.3647706540648754,1.3647706540648754,1.365016473800332,1.8404000806649043,0,2,2,2.8,1.346668211895026,3.839389997347958,3.838247857095491,6.18921422958374,108.11877875002914,108.197599800802,90.0224392950008,3.838247857095491,6.18921422958374,1.6125103067906852,81.86770177043897,16.373540354087794,81.86770177043897,1.983185802607903,0.005426102239502732,0.45098235792283703,0.9726619179360597,-0.028577757595702025,True,True,True,True,0.015753014993835343,0.45098235792283703,26,False
C0,83219,12,CuEu3NdO7,Cu;Eu;Nd;O,4,1.8580588988398612,1.8580588988398612,2.18585409457881,2.1493610170544133,0,0,3,5.0,1.855201164736985,3.9789684109468677,6.069742055152626,8.355088233947754,84.10824061325583,89.183849560841,80.11227968558859,3.9789684109468677,8.355088233947754,2.0998126577133367,197.73777501255478,16.4781479177129,197.73777501255478,2.1672114682536585,-0.008781052207548405,0.2839838124082749,0.6500402841632515,0.132462324048765,False,False,True,True,0.0814308695171975,0.2839838124082749,97,False
C0,83220,5,AlEu3O,Al;Eu;O,3,2.491801020583421,2.491801020583421,2.4925381914724425,2.6977046233670157,0,0,0,1.2,2.502733401520832,4.988207972094533,4.987920017568318,4.9877777099609375,90.22188803859746,90.1260741417233,90.13071184630249,4.9877777099609375,4.988207972094533,1.0000862632937182,124.0982554461893,24.81965108923786,124.0982554461893,1.0047610282306523,0.012877791930978207,0.005852073436756001,0.00933521777419788,0.0493521339121088,True,True,True,True,0.0010457901986943067,0.005852073436756001,4,False
C0,83221,4,FeNi2Pd,Fe;Ni;Pd,3,2.4630482048648252,2.4630482048648252,2.4639805805086232,2.502688377935793,0,0,0,3.0,2.451098360452284,3.0050918753008733,3.0072549541338027,5.572052478790283,89.95169257668975,89.90084864421776,89.93907038455364,3.0050918753008733,5.572052478790283,1.8542037015864625,50.35494800181134,12.588737000452834,50.35494800181134,1.8547306832019448,-0.014151702765917578,0.03805424667669976,0.07320495143533667,0.10065022423992609,False,False,True,True,0.002926938741086633,0.03805424667669976,6,False
C0,83222,8,Eu6Ge2,Eu;Ge,2,3.04450922750706,3.04450922750706,3.098468473927041,3.0965986888098525,0,0,0,0.0,3.0607455760417777,6.37182217803577,6.422865259565899,6.391308307647705,90.1005087345877,99.83440266173085,90.14387361536139,6.37182217803577,6.422865259565899,1.008010751101322,257.7215336843252,32.21519171054065,257.7215336843252,1.1883312992001291,0.008103643113161548,0.08188439949106402,0.11325990190956815,0.1007444518530285,False,False,True,True,0.013765274031170832,0.08188439949106402,22,False
C0,83223,16,Fe3Li3Mn2O8,Fe;Li;Mn;O,4,1.9450971768117147,1.9450971768117147,2.01109256605133,2.0174467192688033,0,0,6,7.75,1.944658572144679,3.042081548133419,6.613199996680497,8.009340286254883,87.37710085972309,82.2311751451571,76.91263648534218,3.042081548133419,8.009340286254883,2.632848646404403,155.48613563851396,9.717883477407122,155.48613563851396,2.7580657056219047,0.018265582487971246,0.20746687229231622,0.35271479979036474,0.056048680842285314,True,True,True,True,0.09162098064884361,0.20746687229231622,173,False
C0,83224,16,Fe4Mg3O9,Fe;Mg;O,3,1.9080646994284627,1.9080646994284627,2.00044486928207,1.9930822116345328,0,0,4,4.0,1.8987341223716252,3.0102720156565828,4.019025673140898,14.573419570922852,82.10402370642045,95.90122479044865,89.99115060791715,3.0102720156565828,14.573419570922852,4.841230126422373,173.6991244622519,10.856195278890743,173.6991244622519,4.8743673950452635,0.07357549443247034,0.4075862213860945,1.160491339506494,0.24712707507568332,False,False,True,True,0.2217694036335515,0.4075862213860945,134,True
C0,83225,4,Fe2Pt2,Fe;Pt,2,2.6927557516456075,2.6927557516456075,2.6931474205174264,2.6931474205174264,0,0,0,2.0,2.7016284960286723,2.736239921138874,2.7353980624776613,7.503241539001465,89.99552190044962,89.99485937224718,90.01213975087992,2.7353980624776613,7.503241539001465,2.743016324360923,56.15955064685736,14.03988766171434,56.15955064685736,2.743106744666178,0.009814597973422547,0.008477047429504853,0.012116985432181555,0.02138506975463894,True,False,False,False,0.0005236812845300761,0.008477047429504853,4,False
C0,83226,10,Al2Gd2O6,Al;Gd;O,3,1.9127176735163691,1.9127176735163691,1.913656718620619,1.9895694108675666,0,0,12,7.2,1.911740140974865,5.275142121293618,5.275413826982266,5.276132106781006,60.872684171457934,60.84333861336964,60.83803819318349,5.275142121293618,5.276132106781006,1.0001876699176298,105.81540835361137,10.581540835361137,105.81540835361137,1.9625638561965542,-0.0015654170128098822,0.05143997664371429,0.08358946494929609,0.022029093339451578,True,False,False,True,0.003948550995694444,0.05143997664371429,24,False
C0,83227,11,Eu5O6,Eu;O,2,2.3348152800063855,2.3348152800063855,2.3452655407054643,2.369277722296125,0,0,0,5.454545454545454,2.339262204270843,6.177437984356147,6.177563553392514,6.1364569664001465,99.67484956976418,99.68432965575809,119.73871171866197,6.1364569664001465,6.177563553392514,1.0066987493300197,191.58888194771637,17.417171086156035,191.58888194771637,1.9157801790212632,0.009339622672436192,0.13444190100623488,0.23158543739570933,-0.06853978756569568,True,True,True,True,0.01730904917292165,0.13444190100623488,29,False
C0,83228,3,MnO2,Mn;O,2,1.9418367026481014,1.9418367026481014,1.9418367026481014,1.9428447390319097,0,0,2,2.0,1.9423032563884,2.9110431763570888,2.9155759731670607,7.183624744415283,78.17635034953587,77.79183935680071,59.99809120747163,2.9110431763570888,7.183624744415283,2.467714942450613,51.25118918826685,17.083729729422284,51.25118918826685,3.5194334687663194,-0.005673565098175983,0.21196592456130667,0.30703584338003453,0.018388518779296703,True,False,False,True,0.005536856341835978,0.21196592456130667,10,False
C0,83229,8,Eu4Si4,Eu;Si,2,2.353073930504091,2.353073930504091,2.7321076003337543,2.7420917232025985,0,0,0,0.5,2.335585471120892,5.0723581605135255,5.068152114272533,8.906953811645508,90.01455080898937,89.99386216456982,120.10060463690557,5.068152114272533,8.906953811645508,1.7574361642702951,198.09714085662276,24.762142607077845,198.09714085662276,2.4881448586050166,0.05353434979245133,0.026099854916565947,0.06595577120190924,0.21581746706787186,False,False,True,True,0.007244272379485461,0.026099854916565947,30,False
C0,83230,5,CaEu3Rh,Ca;Eu;Rh,3,2.8857865999568055,2.8857865999568055,2.8878158823909477,3.126081578616966,0,0,0,1.2,2.868665004874612,5.7769422830752095,5.773638745939692,5.776698589324951,89.99515307009193,90.00583548600088,90.0237579030953,5.773638745939692,5.7769422830752095,1.0005721759328707,192.67585824549062,38.535171649098125,192.67585824549062,1.0007355067367398,-0.01891734960854067,0.002268732925003048,0.0027693811420243333,0.08858833034960689,True,False,False,False,0.001321477934810097,0.002268732925003048,6,False
C0,83231,10,EuFe2O6W,Eu;Fe;O;W,4,1.9358581011377527,1.9358581011377527,1.975219502304411,2.0287079724846864,0,0,6,7.2,1.9496697793855935,5.697101500080454,5.485022312238188,5.482809066772461,119.41842668731104,117.50776240521185,91.54380226552257,5.482809066772461,5.697101500080454,1.0390844238233048,125.02053964158765,12.502053964158765,125.02053964158765,2.3086649694366783,0.016569596185807785,0.36576175623878704,0.5692483402304008,0.04020724458007585,True,True,True,True,0.05820935832864531,0.36576175623878704,57,False
C0,83232,4,HEu3,Eu;H,2,2.669778867859401,2.669778867859401,2.6925214593390585,3.0182837455261424,0,0,0,1.0,2.643228376862965,3.893421187574003,3.889451238171641,9.963563919067383,78.52008716014423,78.5833341824978,59.67938670183757,3.889451238171641,9.963563919067383,2.561688862758714,126.78696931056095,31.696742327640237,126.78696931056095,3.666302977540474,-0.030302970855608388,0.030289045219422737,0.03451998419504997,0.07462340784912058,True,True,True,True,0.002394008900336882,0.030289045219422737,8,False
C0,83233,10,Eu4O6,Eu;O,2,2.223566052811184,2.223566052811184,2.27449995133206,2.289228776926848,0,0,0,5.0,2.2297440372523214,3.793265335507902,7.005541040854125,6.762918949127197,86.62365569177027,73.7112844414797,74.3153269393309,3.793265335507902,7.005541040854125,1.8468365435122176,166.05204025953506,16.605204025953505,166.05204025953506,2.132339943144775,0.01908258582460768,0.14200492748520183,0.28621467818412477,0.1110651109192684,False,False,True,True,0.03233574736176576,0.14200492748520183,52,False
